methodology_version,fold_id,dataset,split,window_id,group_id,recording_id,source_file,source_fragment_ids,original_label,mapped_label,channel,native_sampling_rate_hz,window_duration_seconds,stride_seconds,start_sample,end_sample,start_time_seconds,end_time_seconds,rpm,load,fault_type,fault_severity,session,speed_group,temporal_block_id,crosses_source_fragment_boundary,fragment_boundaries_crossed,parent_part2_identity,notes
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_imbalance_15g_33.5872:col3_underhang_radial:train:175000-225000,mafaulda_imbalance_15g,mafaulda_imbalance_15g_33.5872,data/raw_mafaulda/full/imbalance/15g/33.5872.csv,,imbalance,Imbalance_NON_BEARING,col3_underhang_radial,50000,1.0,0.5,175000,225000,3.5,4.5,2015.232,15g,imbalance,15g,,,,False,,MAFAULDA:mafaulda_imbalance_15g_33.5872,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_imbalance_15g_33.5872:col3_underhang_radial:train:200000-250000,mafaulda_imbalance_15g,mafaulda_imbalance_15g_33.5872,data/raw_mafaulda/full/imbalance/15g/33.5872.csv,,imbalance,Imbalance_NON_BEARING,col3_underhang_radial,50000,1.0,0.5,200000,250000,4.0,5.0,2015.232,15g,imbalance,15g,,,,False,,MAFAULDA:mafaulda_imbalance_15g_33.5872,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_imbalance_15g_34.816:col3_underhang_radial:train:0-50000,mafaulda_imbalance_15g,mafaulda_imbalance_15g_34.816,data/raw_mafaulda/full/imbalance/15g/34.816.csv,,imbalance,Imbalance_NON_BEARING,col3_underhang_radial,50000,1.0,0.5,0,50000,0.0,1.0,2088.96,15g,imbalance,15g,,,,False,,MAFAULDA:mafaulda_imbalance_15g_34.816,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_imbalance_15g_34.816:col3_underhang_radial:train:25000-75000,mafaulda_imbalance_15g,mafaulda_imbalance_15g_34.816,data/raw_mafaulda/full/imbalance/15g/34.816.csv,,imbalance,Imbalance_NON_BEARING,col3_underhang_radial,50000,1.0,0.5,25000,75000,0.5,1.5,2088.96,15g,imbalance,15g,,,,False,,MAFAULDA:mafaulda_imbalance_15g_34.816,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_imbalance_15g_34.816:col3_underhang_radial:train:50000-100000,mafaulda_imbalance_15g,mafaulda_imbalance_15g_34.816,data/raw_mafaulda/full/imbalance/15g/34.816.csv,,imbalance,Imbalance_NON_BEARING,col3_underhang_radial,50000,1.0,0.5,50000,100000,1.0,2.0,2088.96,15g,imbalance,15g,,,,False,,MAFAULDA:mafaulda_imbalance_15g_34.816,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_imbalance_15g_34.816:col3_underhang_radial:train:75000-125000,mafaulda_imbalance_15g,mafaulda_imbalance_15g_34.816,data/raw_mafaulda/full/imbalance/15g/34.816.csv,,imbalance,Imbalance_NON_BEARING,col3_underhang_radial,50000,1.0,0.5,75000,125000,1.5,2.5,2088.96,15g,imbalance,15g,,,,False,,MAFAULDA:mafaulda_imbalance_15g_34.816,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_imbalance_15g_34.816:col3_underhang_radial:train:100000-150000,mafaulda_imbalance_15g,mafaulda_imbalance_15g_34.816,data/raw_mafaulda/full/imbalance/15g/34.816.csv,,imbalance,Imbalance_NON_BEARING,col3_underhang_radial,50000,1.0,0.5,100000,150000,2.0,3.0,2088.96,15g,imbalance,15g,,,,False,,MAFAULDA:mafaulda_imbalance_15g_34.816,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_imbalance_15g_34.816:col3_underhang_radial:train:125000-175000,mafaulda_imbalance_15g,mafaulda_imbalance_15g_34.816,data/raw_mafaulda/full/imbalance/15g/34.816.csv,,imbalance,Imbalance_NON_BEARING,col3_underhang_radial,50000,1.0,0.5,125000,175000,2.5,3.5,2088.96,15g,imbalance,15g,,,,False,,MAFAULDA:mafaulda_imbalance_15g_34.816,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_imbalance_15g_34.816:col3_underhang_radial:train:150000-200000,mafaulda_imbalance_15g,mafaulda_imbalance_15g_34.816,data/raw_mafaulda/full/imbalance/15g/34.816.csv,,imbalance,Imbalance_NON_BEARING,col3_underhang_radial,50000,1.0,0.5,150000,200000,3.0,4.0,2088.96,15g,imbalance,15g,,,,False,,MAFAULDA:mafaulda_imbalance_15g_34.816,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_imbalance_15g_34.816:col3_underhang_radial:train:175000-225000,mafaulda_imbalance_15g,mafaulda_imbalance_15g_34.816,data/raw_mafaulda/full/imbalance/15g/34.816.csv,,imbalance,Imbalance_NON_BEARING,col3_underhang_radial,50000,1.0,0.5,175000,225000,3.5,4.5,2088.96,15g,imbalance,15g,,,,False,,MAFAULDA:mafaulda_imbalance_15g_34.816,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_imbalance_15g_34.816:col3_underhang_radial:train:200000-250000,mafaulda_imbalance_15g,mafaulda_imbalance_15g_34.816,data/raw_mafaulda/full/imbalance/15g/34.816.csv,,imbalance,Imbalance_NON_BEARING,col3_underhang_radial,50000,1.0,0.5,200000,250000,4.0,5.0,2088.96,15g,imbalance,15g,,,,False,,MAFAULDA:mafaulda_imbalance_15g_34.816,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_imbalance_15g_36.0448:col3_underhang_radial:train:0-50000,mafaulda_imbalance_15g,mafaulda_imbalance_15g_36.0448,data/raw_mafaulda/full/imbalance/15g/36.0448.csv,,imbalance,Imbalance_NON_BEARING,col3_underhang_radial,50000,1.0,0.5,0,50000,0.0,1.0,2162.688,15g,imbalance,15g,,,,False,,MAFAULDA:mafaulda_imbalance_15g_36.0448,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_imbalance_15g_36.0448:col3_underhang_radial:train:25000-75000,mafaulda_imbalance_15g,mafaulda_imbalance_15g_36.0448,data/raw_mafaulda/full/imbalance/15g/36.0448.csv,,imbalance,Imbalance_NON_BEARING,col3_underhang_radial,50000,1.0,0.5,25000,75000,0.5,1.5,2162.688,15g,imbalance,15g,,,,False,,MAFAULDA:mafaulda_imbalance_15g_36.0448,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_imbalance_15g_36.0448:col3_underhang_radial:train:50000-100000,mafaulda_imbalance_15g,mafaulda_imbalance_15g_36.0448,data/raw_mafaulda/full/imbalance/15g/36.0448.csv,,imbalance,Imbalance_NON_BEARING,col3_underhang_radial,50000,1.0,0.5,50000,100000,1.0,2.0,2162.688,15g,imbalance,15g,,,,False,,MAFAULDA:mafaulda_imbalance_15g_36.0448,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_imbalance_15g_36.0448:col3_underhang_radial:train:75000-125000,mafaulda_imbalance_15g,mafaulda_imbalance_15g_36.0448,data/raw_mafaulda/full/imbalance/15g/36.0448.csv,,imbalance,Imbalance_NON_BEARING,col3_underhang_radial,50000,1.0,0.5,75000,125000,1.5,2.5,2162.688,15g,imbalance,15g,,,,False,,MAFAULDA:mafaulda_imbalance_15g_36.0448,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_imbalance_15g_36.0448:col3_underhang_radial:train:100000-150000,mafaulda_imbalance_15g,mafaulda_imbalance_15g_36.0448,data/raw_mafaulda/full/imbalance/15g/36.0448.csv,,imbalance,Imbalance_NON_BEARING,col3_underhang_radial,50000,1.0,0.5,100000,150000,2.0,3.0,2162.688,15g,imbalance,15g,,,,False,,MAFAULDA:mafaulda_imbalance_15g_36.0448,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_imbalance_15g_36.0448:col3_underhang_radial:train:125000-175000,mafaulda_imbalance_15g,mafaulda_imbalance_15g_36.0448,data/raw_mafaulda/full/imbalance/15g/36.0448.csv,,imbalance,Imbalance_NON_BEARING,col3_underhang_radial,50000,1.0,0.5,125000,175000,2.5,3.5,2162.688,15g,imbalance,15g,,,,False,,MAFAULDA:mafaulda_imbalance_15g_36.0448,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_imbalance_15g_36.0448:col3_underhang_radial:train:150000-200000,mafaulda_imbalance_15g,mafaulda_imbalance_15g_36.0448,data/raw_mafaulda/full/imbalance/15g/36.0448.csv,,imbalance,Imbalance_NON_BEARING,col3_underhang_radial,50000,1.0,0.5,150000,200000,3.0,4.0,2162.688,15g,imbalance,15g,,,,False,,MAFAULDA:mafaulda_imbalance_15g_36.0448,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_imbalance_15g_36.0448:col3_underhang_radial:train:175000-225000,mafaulda_imbalance_15g,mafaulda_imbalance_15g_36.0448,data/raw_mafaulda/full/imbalance/15g/36.0448.csv,,imbalance,Imbalance_NON_BEARING,col3_underhang_radial,50000,1.0,0.5,175000,225000,3.5,4.5,2162.688,15g,imbalance,15g,,,,False,,MAFAULDA:mafaulda_imbalance_15g_36.0448,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_imbalance_15g_36.0448:col3_underhang_radial:train:200000-250000,mafaulda_imbalance_15g,mafaulda_imbalance_15g_36.0448,data/raw_mafaulda/full/imbalance/15g/36.0448.csv,,imbalance,Imbalance_NON_BEARING,col3_underhang_radial,50000,1.0,0.5,200000,250000,4.0,5.0,2162.688,15g,imbalance,15g,,,,False,,MAFAULDA:mafaulda_imbalance_15g_36.0448,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_imbalance_15g_37.0688:col3_underhang_radial:train:0-50000,mafaulda_imbalance_15g,mafaulda_imbalance_15g_37.0688,data/raw_mafaulda/full/imbalance/15g/37.0688.csv,,imbalance,Imbalance_NON_BEARING,col3_underhang_radial,50000,1.0,0.5,0,50000,0.0,1.0,2224.128,15g,imbalance,15g,,,,False,,MAFAULDA:mafaulda_imbalance_15g_37.0688,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_imbalance_15g_37.0688:col3_underhang_radial:train:25000-75000,mafaulda_imbalance_15g,mafaulda_imbalance_15g_37.0688,data/raw_mafaulda/full/imbalance/15g/37.0688.csv,,imbalance,Imbalance_NON_BEARING,col3_underhang_radial,50000,1.0,0.5,25000,75000,0.5,1.5,2224.128,15g,imbalance,15g,,,,False,,MAFAULDA:mafaulda_imbalance_15g_37.0688,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_imbalance_15g_37.0688:col3_underhang_radial:train:50000-100000,mafaulda_imbalance_15g,mafaulda_imbalance_15g_37.0688,data/raw_mafaulda/full/imbalance/15g/37.0688.csv,,imbalance,Imbalance_NON_BEARING,col3_underhang_radial,50000,1.0,0.5,50000,100000,1.0,2.0,2224.128,15g,imbalance,15g,,,,False,,MAFAULDA:mafaulda_imbalance_15g_37.0688,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_imbalance_15g_37.0688:col3_underhang_radial:train:75000-125000,mafaulda_imbalance_15g,mafaulda_imbalance_15g_37.0688,data/raw_mafaulda/full/imbalance/15g/37.0688.csv,,imbalance,Imbalance_NON_BEARING,col3_underhang_radial,50000,1.0,0.5,75000,125000,1.5,2.5,2224.128,15g,imbalance,15g,,,,False,,MAFAULDA:mafaulda_imbalance_15g_37.0688,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_imbalance_15g_37.0688:col3_underhang_radial:train:100000-150000,mafaulda_imbalance_15g,mafaulda_imbalance_15g_37.0688,data/raw_mafaulda/full/imbalance/15g/37.0688.csv,,imbalance,Imbalance_NON_BEARING,col3_underhang_radial,50000,1.0,0.5,100000,150000,2.0,3.0,2224.128,15g,imbalance,15g,,,,False,,MAFAULDA:mafaulda_imbalance_15g_37.0688,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_imbalance_15g_37.0688:col3_underhang_radial:train:125000-175000,mafaulda_imbalance_15g,mafaulda_imbalance_15g_37.0688,data/raw_mafaulda/full/imbalance/15g/37.0688.csv,,imbalance,Imbalance_NON_BEARING,col3_underhang_radial,50000,1.0,0.5,125000,175000,2.5,3.5,2224.128,15g,imbalance,15g,,,,False,,MAFAULDA:mafaulda_imbalance_15g_37.0688,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_imbalance_15g_37.0688:col3_underhang_radial:train:150000-200000,mafaulda_imbalance_15g,mafaulda_imbalance_15g_37.0688,data/raw_mafaulda/full/imbalance/15g/37.0688.csv,,imbalance,Imbalance_NON_BEARING,col3_underhang_radial,50000,1.0,0.5,150000,200000,3.0,4.0,2224.128,15g,imbalance,15g,,,,False,,MAFAULDA:mafaulda_imbalance_15g_37.0688,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_imbalance_15g_37.0688:col3_underhang_radial:train:175000-225000,mafaulda_imbalance_15g,mafaulda_imbalance_15g_37.0688,data/raw_mafaulda/full/imbalance/15g/37.0688.csv,,imbalance,Imbalance_NON_BEARING,col3_underhang_radial,50000,1.0,0.5,175000,225000,3.5,4.5,2224.128,15g,imbalance,15g,,,,False,,MAFAULDA:mafaulda_imbalance_15g_37.0688,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_imbalance_15g_37.0688:col3_underhang_radial:train:200000-250000,mafaulda_imbalance_15g,mafaulda_imbalance_15g_37.0688,data/raw_mafaulda/full/imbalance/15g/37.0688.csv,,imbalance,Imbalance_NON_BEARING,col3_underhang_radial,50000,1.0,0.5,200000,250000,4.0,5.0,2224.128,15g,imbalance,15g,,,,False,,MAFAULDA:mafaulda_imbalance_15g_37.0688,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_imbalance_15g_37.4784:col3_underhang_radial:train:0-50000,mafaulda_imbalance_15g,mafaulda_imbalance_15g_37.4784,data/raw_mafaulda/full/imbalance/15g/37.4784.csv,,imbalance,Imbalance_NON_BEARING,col3_underhang_radial,50000,1.0,0.5,0,50000,0.0,1.0,2248.704,15g,imbalance,15g,,,,False,,MAFAULDA:mafaulda_imbalance_15g_37.4784,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_imbalance_15g_37.4784:col3_underhang_radial:train:25000-75000,mafaulda_imbalance_15g,mafaulda_imbalance_15g_37.4784,data/raw_mafaulda/full/imbalance/15g/37.4784.csv,,imbalance,Imbalance_NON_BEARING,col3_underhang_radial,50000,1.0,0.5,25000,75000,0.5,1.5,2248.704,15g,imbalance,15g,,,,False,,MAFAULDA:mafaulda_imbalance_15g_37.4784,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_imbalance_15g_37.4784:col3_underhang_radial:train:50000-100000,mafaulda_imbalance_15g,mafaulda_imbalance_15g_37.4784,data/raw_mafaulda/full/imbalance/15g/37.4784.csv,,imbalance,Imbalance_NON_BEARING,col3_underhang_radial,50000,1.0,0.5,50000,100000,1.0,2.0,2248.704,15g,imbalance,15g,,,,False,,MAFAULDA:mafaulda_imbalance_15g_37.4784,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_imbalance_15g_37.4784:col3_underhang_radial:train:75000-125000,mafaulda_imbalance_15g,mafaulda_imbalance_15g_37.4784,data/raw_mafaulda/full/imbalance/15g/37.4784.csv,,imbalance,Imbalance_NON_BEARING,col3_underhang_radial,50000,1.0,0.5,75000,125000,1.5,2.5,2248.704,15g,imbalance,15g,,,,False,,MAFAULDA:mafaulda_imbalance_15g_37.4784,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_imbalance_15g_37.4784:col3_underhang_radial:train:100000-150000,mafaulda_imbalance_15g,mafaulda_imbalance_15g_37.4784,data/raw_mafaulda/full/imbalance/15g/37.4784.csv,,imbalance,Imbalance_NON_BEARING,col3_underhang_radial,50000,1.0,0.5,100000,150000,2.0,3.0,2248.704,15g,imbalance,15g,,,,False,,MAFAULDA:mafaulda_imbalance_15g_37.4784,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_imbalance_15g_37.4784:col3_underhang_radial:train:125000-175000,mafaulda_imbalance_15g,mafaulda_imbalance_15g_37.4784,data/raw_mafaulda/full/imbalance/15g/37.4784.csv,,imbalance,Imbalance_NON_BEARING,col3_underhang_radial,50000,1.0,0.5,125000,175000,2.5,3.5,2248.704,15g,imbalance,15g,,,,False,,MAFAULDA:mafaulda_imbalance_15g_37.4784,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_imbalance_15g_37.4784:col3_underhang_radial:train:150000-200000,mafaulda_imbalance_15g,mafaulda_imbalance_15g_37.4784,data/raw_mafaulda/full/imbalance/15g/37.4784.csv,,imbalance,Imbalance_NON_BEARING,col3_underhang_radial,50000,1.0,0.5,150000,200000,3.0,4.0,2248.704,15g,imbalance,15g,,,,False,,MAFAULDA:mafaulda_imbalance_15g_37.4784,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_imbalance_15g_37.4784:col3_underhang_radial:train:175000-225000,mafaulda_imbalance_15g,mafaulda_imbalance_15g_37.4784,data/raw_mafaulda/full/imbalance/15g/37.4784.csv,,imbalance,Imbalance_NON_BEARING,col3_underhang_radial,50000,1.0,0.5,175000,225000,3.5,4.5,2248.704,15g,imbalance,15g,,,,False,,MAFAULDA:mafaulda_imbalance_15g_37.4784,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_imbalance_15g_37.4784:col3_underhang_radial:train:200000-250000,mafaulda_imbalance_15g,mafaulda_imbalance_15g_37.4784,data/raw_mafaulda/full/imbalance/15g/37.4784.csv,,imbalance,Imbalance_NON_BEARING,col3_underhang_radial,50000,1.0,0.5,200000,250000,4.0,5.0,2248.704,15g,imbalance,15g,,,,False,,MAFAULDA:mafaulda_imbalance_15g_37.4784,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_imbalance_15g_38.5024:col3_underhang_radial:train:0-50000,mafaulda_imbalance_15g,mafaulda_imbalance_15g_38.5024,data/raw_mafaulda/full/imbalance/15g/38.5024.csv,,imbalance,Imbalance_NON_BEARING,col3_underhang_radial,50000,1.0,0.5,0,50000,0.0,1.0,2310.144,15g,imbalance,15g,,,,False,,MAFAULDA:mafaulda_imbalance_15g_38.5024,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_imbalance_15g_38.5024:col3_underhang_radial:train:25000-75000,mafaulda_imbalance_15g,mafaulda_imbalance_15g_38.5024,data/raw_mafaulda/full/imbalance/15g/38.5024.csv,,imbalance,Imbalance_NON_BEARING,col3_underhang_radial,50000,1.0,0.5,25000,75000,0.5,1.5,2310.144,15g,imbalance,15g,,,,False,,MAFAULDA:mafaulda_imbalance_15g_38.5024,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_imbalance_15g_38.5024:col3_underhang_radial:train:50000-100000,mafaulda_imbalance_15g,mafaulda_imbalance_15g_38.5024,data/raw_mafaulda/full/imbalance/15g/38.5024.csv,,imbalance,Imbalance_NON_BEARING,col3_underhang_radial,50000,1.0,0.5,50000,100000,1.0,2.0,2310.144,15g,imbalance,15g,,,,False,,MAFAULDA:mafaulda_imbalance_15g_38.5024,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_imbalance_15g_38.5024:col3_underhang_radial:train:75000-125000,mafaulda_imbalance_15g,mafaulda_imbalance_15g_38.5024,data/raw_mafaulda/full/imbalance/15g/38.5024.csv,,imbalance,Imbalance_NON_BEARING,col3_underhang_radial,50000,1.0,0.5,75000,125000,1.5,2.5,2310.144,15g,imbalance,15g,,,,False,,MAFAULDA:mafaulda_imbalance_15g_38.5024,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_imbalance_15g_38.5024:col3_underhang_radial:train:100000-150000,mafaulda_imbalance_15g,mafaulda_imbalance_15g_38.5024,data/raw_mafaulda/full/imbalance/15g/38.5024.csv,,imbalance,Imbalance_NON_BEARING,col3_underhang_radial,50000,1.0,0.5,100000,150000,2.0,3.0,2310.144,15g,imbalance,15g,,,,False,,MAFAULDA:mafaulda_imbalance_15g_38.5024,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_imbalance_15g_38.5024:col3_underhang_radial:train:125000-175000,mafaulda_imbalance_15g,mafaulda_imbalance_15g_38.5024,data/raw_mafaulda/full/imbalance/15g/38.5024.csv,,imbalance,Imbalance_NON_BEARING,col3_underhang_radial,50000,1.0,0.5,125000,175000,2.5,3.5,2310.144,15g,imbalance,15g,,,,False,,MAFAULDA:mafaulda_imbalance_15g_38.5024,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_imbalance_15g_38.5024:col3_underhang_radial:train:150000-200000,mafaulda_imbalance_15g,mafaulda_imbalance_15g_38.5024,data/raw_mafaulda/full/imbalance/15g/38.5024.csv,,imbalance,Imbalance_NON_BEARING,col3_underhang_radial,50000,1.0,0.5,150000,200000,3.0,4.0,2310.144,15g,imbalance,15g,,,,False,,MAFAULDA:mafaulda_imbalance_15g_38.5024,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_imbalance_15g_38.5024:col3_underhang_radial:train:175000-225000,mafaulda_imbalance_15g,mafaulda_imbalance_15g_38.5024,data/raw_mafaulda/full/imbalance/15g/38.5024.csv,,imbalance,Imbalance_NON_BEARING,col3_underhang_radial,50000,1.0,0.5,175000,225000,3.5,4.5,2310.144,15g,imbalance,15g,,,,False,,MAFAULDA:mafaulda_imbalance_15g_38.5024,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_imbalance_15g_38.5024:col3_underhang_radial:train:200000-250000,mafaulda_imbalance_15g,mafaulda_imbalance_15g_38.5024,data/raw_mafaulda/full/imbalance/15g/38.5024.csv,,imbalance,Imbalance_NON_BEARING,col3_underhang_radial,50000,1.0,0.5,200000,250000,4.0,5.0,2310.144,15g,imbalance,15g,,,,False,,MAFAULDA:mafaulda_imbalance_15g_38.5024,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_imbalance_15g_39.3216:col3_underhang_radial:train:0-50000,mafaulda_imbalance_15g,mafaulda_imbalance_15g_39.3216,data/raw_mafaulda/full/imbalance/15g/39.3216.csv,,imbalance,Imbalance_NON_BEARING,col3_underhang_radial,50000,1.0,0.5,0,50000,0.0,1.0,2359.296,15g,imbalance,15g,,,,False,,MAFAULDA:mafaulda_imbalance_15g_39.3216,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_imbalance_15g_39.3216:col3_underhang_radial:train:25000-75000,mafaulda_imbalance_15g,mafaulda_imbalance_15g_39.3216,data/raw_mafaulda/full/imbalance/15g/39.3216.csv,,imbalance,Imbalance_NON_BEARING,col3_underhang_radial,50000,1.0,0.5,25000,75000,0.5,1.5,2359.296,15g,imbalance,15g,,,,False,,MAFAULDA:mafaulda_imbalance_15g_39.3216,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_imbalance_15g_39.3216:col3_underhang_radial:train:50000-100000,mafaulda_imbalance_15g,mafaulda_imbalance_15g_39.3216,data/raw_mafaulda/full/imbalance/15g/39.3216.csv,,imbalance,Imbalance_NON_BEARING,col3_underhang_radial,50000,1.0,0.5,50000,100000,1.0,2.0,2359.296,15g,imbalance,15g,,,,False,,MAFAULDA:mafaulda_imbalance_15g_39.3216,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_imbalance_15g_39.3216:col3_underhang_radial:train:75000-125000,mafaulda_imbalance_15g,mafaulda_imbalance_15g_39.3216,data/raw_mafaulda/full/imbalance/15g/39.3216.csv,,imbalance,Imbalance_NON_BEARING,col3_underhang_radial,50000,1.0,0.5,75000,125000,1.5,2.5,2359.296,15g,imbalance,15g,,,,False,,MAFAULDA:mafaulda_imbalance_15g_39.3216,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_imbalance_15g_39.3216:col3_underhang_radial:train:100000-150000,mafaulda_imbalance_15g,mafaulda_imbalance_15g_39.3216,data/raw_mafaulda/full/imbalance/15g/39.3216.csv,,imbalance,Imbalance_NON_BEARING,col3_underhang_radial,50000,1.0,0.5,100000,150000,2.0,3.0,2359.296,15g,imbalance,15g,,,,False,,MAFAULDA:mafaulda_imbalance_15g_39.3216,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_imbalance_15g_39.3216:col3_underhang_radial:train:125000-175000,mafaulda_imbalance_15g,mafaulda_imbalance_15g_39.3216,data/raw_mafaulda/full/imbalance/15g/39.3216.csv,,imbalance,Imbalance_NON_BEARING,col3_underhang_radial,50000,1.0,0.5,125000,175000,2.5,3.5,2359.296,15g,imbalance,15g,,,,False,,MAFAULDA:mafaulda_imbalance_15g_39.3216,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_imbalance_15g_39.3216:col3_underhang_radial:train:150000-200000,mafaulda_imbalance_15g,mafaulda_imbalance_15g_39.3216,data/raw_mafaulda/full/imbalance/15g/39.3216.csv,,imbalance,Imbalance_NON_BEARING,col3_underhang_radial,50000,1.0,0.5,150000,200000,3.0,4.0,2359.296,15g,imbalance,15g,,,,False,,MAFAULDA:mafaulda_imbalance_15g_39.3216,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_imbalance_15g_39.3216:col3_underhang_radial:train:175000-225000,mafaulda_imbalance_15g,mafaulda_imbalance_15g_39.3216,data/raw_mafaulda/full/imbalance/15g/39.3216.csv,,imbalance,Imbalance_NON_BEARING,col3_underhang_radial,50000,1.0,0.5,175000,225000,3.5,4.5,2359.296,15g,imbalance,15g,,,,False,,MAFAULDA:mafaulda_imbalance_15g_39.3216,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_imbalance_15g_39.3216:col3_underhang_radial:train:200000-250000,mafaulda_imbalance_15g,mafaulda_imbalance_15g_39.3216,data/raw_mafaulda/full/imbalance/15g/39.3216.csv,,imbalance,Imbalance_NON_BEARING,col3_underhang_radial,50000,1.0,0.5,200000,250000,4.0,5.0,2359.296,15g,imbalance,15g,,,,False,,MAFAULDA:mafaulda_imbalance_15g_39.3216,
methodology_v2.part3b.v1,1,MAFAULDA,train,f1:MAFAULDA:mafaulda_imbalance_15g_40.1408:col3_underhang_radial:train:0-50000,mafaulda_imbalance_15g,mafaulda_imbalance_15g_40.1408,data/raw_mafaulda/full/imbalance/15g/40.1408.csv,,imbalance,Imbalance_NON_BEARING,col3_underhang_radial,50000,1.0,0.5,0,50000,0.0,1.0,2408.448,15g,imbalance,15g,,,,False,,MAFAULDA:mafaulda_imbalance_15g_40.1408,
